raw_id,title_raw,title_norm,words_raw,decisions_raw,decisions_norm_json,num_aspects,label_signature,parse_issue,num_invalid_labels
8095,"GSPC raises Rs 3,000cr through bond markets to meet capex need","GSPC raises Rs 3,000cr through bond markets to meet capex need",11,"{""GSPC"": ""positive""}","{""GSPC"": ""positive""}",1,positive,ok,0
8096,"Have a buy rating on HCL Tech: Pankaj Pandey, ICICI Direct","Have a buy rating on HCL Tech: Pankaj Pandey, ICICI Direct",11,"{""HCL Tech"": ""positive"", ""ICICI Direct"": ""neutral""}","{""HCL Tech"": ""positive"", ""ICICI Direct"": ""neutral""}",2,neutral+positive,ok,0
8097,Havells Q2 Net up 1 per cent to Rs 113 crore,Havells Q2 Net up 1 per cent to Rs 113 crore,11,"{""Havells"": ""positive""}","{""Havells"": ""positive""}",1,positive,ok,0
8098,HCC rallies 5% on completion of first tunnel for Kishanganga project,HCC rallies 5% on completion of first tunnel for Kishanganga project,11,"{""HCC"": ""positive""}","{""HCC"": ""positive""}",1,positive,ok,0
8099,Hewlett-Packard Co: Shares up after report it will split in two,Hewlett-Packard Co: Shares up after report it will split in two,11,"{""Hewlett-Packard Co"": ""positive""}","{""Hewlett-Packard Co"": ""positive""}",1,positive,ok,0
8100,"Hexaware's Q2 revenue rises 5.6%, helped by growth in Europe, US","Hexaware's Q2 revenue rises 5.6%, helped by growth in Europe, US",11,"{""Hexaware"": ""positive""}","{""Hexaware"": ""positive""}",1,positive,ok,0
8101,Hike in LPG and diesel to reduce subsidy bill: UR Bhat,Hike in LPG and diesel to reduce subsidy bill: UR Bhat,11,"{""LPG"": ""positive"", ""diesel"": ""positive""}","{""LPG"": ""positive"", ""diesel"": ""positive""}",2,positive,ok,0
8102,"Hind Copper eyes better margin, Rs 273-cr net profit in FY'14","Hind Copper eyes better margin, Rs 273-cr net profit in FY'14",11,"{""Hind Copper"": ""positive""}","{""Hind Copper"": ""positive""}",1,positive,ok,0
8103,"Hotel industry on path of revival; EIH, Indian Hotels top bets","Hotel industry on path of revival; EIH, Indian Hotels top bets",11,"{""Hotel industry"": ""positive"", ""EIH"": ""positive"", ""Indian Hotels"": ""positive""}","{""EIH"": ""positive"", ""Hotel industry"": ""positive"", ""Indian Hotels"": ""positive""}",3,positive,ok,0
8104,Housing Development and Infrastructure Ltd stocks rise above 5 per cent,Housing Development and Infrastructure Ltd stocks rise above 5 per cent,11,"{""Housing Development and Infrastructure Ltd"": ""positive""}","{""Housing Development and Infrastructure Ltd"": ""positive""}",1,positive,ok,0
8105,Housing finance companies gain as much as 9.3% on RBI move,Housing finance companies gain as much as 9.3% on RBI move,11,"{""Housing finance companies"": ""positive""}","{""Housing finance companies"": ""positive""}",1,positive,ok,0
8106,HPCL Q3 net profit up nearly 7-fold at Rs 211.03 cr,HPCL Q3 net profit up nearly 7-fold at Rs 211.03 cr,11,"{""HPCL"": ""positive""}","{""HPCL"": ""positive""}",1,positive,ok,0
8107,ICICI Bank gains over 1% after board approves 1:5 stock split,ICICI Bank gains over 1% after board approves 1:5 stock split,11,"{""ICICI Bank"": ""positive""}","{""ICICI Bank"": ""positive""}",1,positive,ok,0
8108,IDBI Bank raises $300mn via overseas bond sale at 5.06% coupon,IDBI Bank raises $300mn via overseas bond sale at 5.06% coupon,11,"{""IDBI Bank"": ""positive""}","{""IDBI Bank"": ""positive""}",1,positive,ok,0
8109,IDFC sees potential of 30-40% upside in 6-9 months: Devang Mehta,IDFC sees potential of 30-40% upside in 6-9 months: Devang Mehta,11,"{""IDFC"": ""positive""}","{""IDFC"": ""positive""}",1,positive,ok,0
8110,IFC raises Rs 300 crore more from global rupee bond sale,IFC raises Rs 300 crore more from global rupee bond sale,11,"{""IFC"": ""positive""}","{""IFC"": ""positive""}",1,positive,ok,0
8111,IFCI Q1 net rises 7.5 per cent to Rs 102 crore,IFCI Q1 net rises 7.5 per cent to Rs 102 crore,11,"{""IFCI"": ""positive""}","{""IFCI"": ""positive""}",1,positive,ok,0
8112,Iffco plans to export fertilizers due to drop in domestic demand,Iffco plans to export fertilizers due to drop in domestic demand,11,"{""Iffco"": ""positive""}","{""Iffco"": ""positive""}",1,positive,ok,0
8113,IGL surges on reports SC declines PNGRB permit to hold enquiry,IGL surges on reports SC declines PNGRB permit to hold enquiry,11,"{""IGL"": ""positive""}","{""IGL"": ""positive""}",1,positive,ok,0
8114,IHCL: More room to grow as occupancy shows signs of improvement,IHCL: More room to grow as occupancy shows signs of improvement,11,"{""IHCL"": ""positive""}","{""IHCL"": ""positive""}",1,positive,ok,0
8115,IMFA's Q4 net up over 28 pc at Rs 24.48 cr,IMFA's Q4 net up over 28 pc at Rs 24.48 cr,11,"{""IMFA"": ""positive""}","{""IMFA"": ""positive""}",1,positive,ok,0
8116,Indiabulls Housing Finance Q4 net up 21% at Rs 367.59 crore,Indiabulls Housing Finance Q4 net up 21% at Rs 367.59 crore,11,"{""Indiabulls Housing Finance"": ""positive""}","{""Indiabulls Housing Finance"": ""positive""}",1,positive,ok,0
8117,"Indo Count top bet in textile sector: Vinay Khattar, Edelweiss Financial","Indo Count top bet in textile sector: Vinay Khattar, Edelweiss Financial",11,"{""Indo Count"": ""positive"", ""Edelweiss Financial"": ""neutral""}","{""Edelweiss Financial"": ""neutral"", ""Indo Count"": ""positive""}",2,neutral+positive,ok,0
8118,"Indonesia's richest get $9 billion hit on commodity, currency doldrums: Forbes","Indonesia's richest get $9 billion hit on commodity, currency doldrums: Forbes",11,"{""Forbes"": ""neutral""}","{""Forbes"": ""neutral""}",1,neutral,ok,0
8119,"Infosys consolidated Q2 net profit at Rs 3,398 crore, above estimates","Infosys consolidated Q2 net profit at Rs 3,398 crore, above estimates",11,"{""Infosys"": ""positive""}","{""Infosys"": ""positive""}",1,positive,ok,0
8120,Infotech Enterprises PAT rises 12% to Rs 69.4 crore in October-December,Infotech Enterprises PAT rises 12% to Rs 69.4 crore in October-December,11,"{""Infotech Enterprises"": ""positive""}","{""Infotech Enterprises"": ""positive""}",1,positive,ok,0
8121,Infotech Enterprises: Investors should use the correction to buy the stock,Infotech Enterprises: Investors should use the correction to buy the stock,11,"{""Infotech Enterprises"": ""positive""}","{""Infotech Enterprises"": ""positive""}",1,positive,ok,0
8122,Infra stocks a good buy from a long-term perspective: Sudip Bandyopadhyay,Infra stocks a good buy from a long-term perspective: Sudip Bandyopadhyay,11,"{""Infra stocks"": ""positive""}","{""Infra stocks"": ""positive""}",1,positive,ok,0
8123,Insurance companies rally up to 7% as government clears Insurance Bill,Insurance companies rally up to 7% as government clears Insurance Bill,11,"{""Insurance companies"": ""positive""}","{""Insurance companies"": ""positive""}",1,positive,ok,0
8124,Intel could rise 30 per cent over next two years: Report,Intel could rise 30 per cent over next two years: Report,11,"{""Intel"": ""positive""}","{""Intel"": ""positive""}",1,positive,ok,0
8125,International Finance Corporation raises $100 million in maiden onshore Maharaja Bonds,International Finance Corporation raises $100 million in maiden onshore Maharaja Bonds,11,"{""International Finance Corporation"": ""positive""}","{""International Finance Corporation"": ""positive""}",1,positive,ok,0
8126,Investors can use intraday dips to buy into markets: Mitesh Thacker,Investors can use intraday dips to buy into markets: Mitesh Thacker,11,"{""markets"": ""positive""}","{""markets"": ""positive""}",1,positive,ok,0
8127,IVRCL rallies over 8% on assets sale plan to pare debt,IVRCL rallies over 8% on assets sale plan to pare debt,11,"{""IVRCL"": ""positive""}","{""IVRCL"": ""positive""}",1,positive,ok,0
8128,"J&K Bank a good buy at current levels: Pankaj Pandey, ICICIdirect.com","J&K Bank a good buy at current levels: Pankaj Pandey, ICICIdirect.com",11,"{""J&K Bank"": ""positive"", ""ICICIdirect.com"": ""neutral""}","{""ICICIdirect.com"": ""neutral"", ""J&K Bank"": ""positive""}",2,neutral+positive,ok,0
8129,"Jet Airways flies nearly 20% post Etihad deal, hits 52-week high","Jet Airways flies nearly 20% post Etihad deal, hits 52-week high",11,"{""Jet Airways"": ""positive"", ""Etihad"": ""neutral""}","{""Etihad"": ""neutral"", ""Jet Airways"": ""positive""}",2,neutral+positive,ok,0
8130,Jewellery major Rajesh Exports clocks 64.2% jump in PAT in FY12,Jewellery major Rajesh Exports clocks 64.2% jump in PAT in FY12,11,"{""Rajesh Exports"": ""positive""}","{""Rajesh Exports"": ""positive""}",1,positive,ok,0
8131,JP Infratech is a very very unique project of the country',JP Infratech is a very very unique project of the country',11,"{""JP Infratech"": ""positive""}","{""JP Infratech"": ""positive""}",1,positive,ok,0
8132,JSPL surges as Delhi HC stops auction of two coal blocks,JSPL surges as Delhi HC stops auction of two coal blocks,11,"{""JSPL"": ""positive""}","{""JSPL"": ""positive""}",1,positive,ok,0
8133,JSW Steel Q4 net profit up 29.88% at Rs 793.63 crore,JSW Steel Q4 net profit up 29.88% at Rs 793.63 crore,11,"{""JSW Steel"": ""positive""}","{""JSW Steel"": ""positive""}",1,positive,ok,0
8134,Jyothy Labs looks interesting over a two-three year timeframe: IDBI Capital,Jyothy Labs looks interesting over a two-three year timeframe: IDBI Capital,11,"{""Jyothy Labs"": ""positive"", ""IDBI Capital"": ""neutral""}","{""IDBI Capital"": ""neutral"", ""Jyothy Labs"": ""positive""}",2,neutral+positive,ok,0
8135,Kalindee Rail promoters plan to hike stake to avoid take over,Kalindee Rail promoters plan to hike stake to avoid take over,11,"{""Kalindee Rail"": ""positive""}","{""Kalindee Rail"": ""positive""}",1,positive,ok,0
8136,Kansai Nerolac rallies over 8% as Q1 net profit jumps 19.77%,Kansai Nerolac rallies over 8% as Q1 net profit jumps 19.77%,11,"{""Kansai Nerolac"": ""positive""}","{""Kansai Nerolac"": ""positive""}",1,positive,ok,0
8137,Karur Vysya Bank Q2 profit surges 57% to Rs 142 crore,Karur Vysya Bank Q2 profit surges 57% to Rs 142 crore,11,"{""Karur Vysya Bank"": ""positive""}","{""Karur Vysya Bank"": ""positive""}",1,positive,ok,0
8138,Karur Vysya Bank Q3 net up marginally to Rs 113.88 Cr,Karur Vysya Bank Q3 net up marginally to Rs 113.88 Cr,11,"{""Karur Vysya Bank"": ""positive""}","{""Karur Vysya Bank"": ""positive""}",1,positive,ok,0
8139,Kesoram promoters infuse Rs 200 cr to raise stake to 49%,Kesoram promoters infuse Rs 200 cr to raise stake to 49%,11,"{""Kesoram"": ""positive""}","{""Kesoram"": ""positive""}",1,positive,ok,0
8140,Kirloskar Oil Engines Q1 profit jumps 35% to Rs 52.89 crore,Kirloskar Oil Engines Q1 profit jumps 35% to Rs 52.89 crore,11,"{""Kirloskar Oil Engines"": ""positive""}","{""Kirloskar Oil Engines"": ""positive""}",1,positive,ok,0
8141,Kitex Garments surges nearly 60% in four sessions on robust results,Kitex Garments surges nearly 60% in four sessions on robust results,11,"{""Kitex Garments"": ""positive""}","{""Kitex Garments"": ""positive""}",1,positive,ok,0
8142,KKR buys 9% in IPO-bound Avantha Power for Rs 217 cr,KKR buys 9% in IPO-bound Avantha Power for Rs 217 cr,11,"{""Avantha Power"": ""positive"", ""KKR"": ""neutral""}","{""Avantha Power"": ""positive"", ""KKR"": ""neutral""}",2,neutral+positive,ok,0
8143,Kolkata IT expert Bikram Dasgupta appointed World Bank advisor to Bangladesh,Kolkata IT expert Bikram Dasgupta appointed World Bank advisor to Bangladesh,11,"{""World Bank"": ""neutral""}","{""World Bank"": ""neutral""}",1,neutral,ok,0
8144,Lanco Infratech rallies as lenders approve higher cost for 4 projects,Lanco Infratech rallies as lenders approve higher cost for 4 projects,11,"{""Lanco Infratech"": ""positive""}","{""Lanco Infratech"": ""positive""}",1,positive,ok,0
8145,"Large move is on way for RIL: CK Narayan, Sharyans Resources","Large move is on way for RIL: CK Narayan, Sharyans Resources",11,"{""RIL"": ""positive"", ""Sharyans Resources"": ""neutral""}","{""RIL"": ""positive"", ""Sharyans Resources"": ""neutral""}",2,neutral+positive,ok,0
8146,LIC Housing Finance Q3 profit up 38% at Rs 326.59 crore,LIC Housing Finance Q3 profit up 38% at Rs 326.59 crore,11,"{""LIC Housing Finance"": ""positive""}","{""LIC Housing Finance"": ""positive""}",1,positive,ok,0
8147,"Local investors should buy equities; infra, auto favourable spaces: Deven Choksey","Local investors should buy equities; infra, auto favourable spaces: Deven Choksey",11,"{""infra"": ""positive"", ""auto"": ""positive""}","{""auto"": ""positive"", ""infra"": ""positive""}",2,positive,ok,0
8148,"Look at PSU banks from 12-15 months perspective: Pankaj Pandey, ICICIdirect.com","Look at PSU banks from 12-15 months perspective: Pankaj Pandey, ICICIdirect.com",11,"{""PSU banks"": ""positive"", ""ICICIdirect.com"": ""neutral""}","{""ICICIdirect.com"": ""neutral"", ""PSU banks"": ""positive""}",2,neutral+positive,ok,0
8149,Lyka Labs to raise up to Rs 100 crore via securities,Lyka Labs to raise up to Rs 100 crore via securities,11,"{""Lyka Labs"": ""positive""}","{""Lyka Labs"": ""positive""}",1,positive,ok,0
8150,Market sees 8% to 10% upside in this quarter: Apurva Shah,Market sees 8% to 10% upside in this quarter: Apurva Shah,11,"{""Market"": ""positive""}","{""Market"": ""positive""}",1,positive,ok,0
8151,Media report on DVR led Tata Motors to surge: Jagdish Malkani,Media report on DVR led Tata Motors to surge: Jagdish Malkani,11,"{""Tata Motors"": ""positive"", ""DVR"": ""neutral""}","{""DVR"": ""neutral"", ""Tata Motors"": ""positive""}",2,neutral+positive,ok,0
8152,"Midcaps important part of our portfolio: Kunj Bansal, Centrum Wealth Management","Midcaps important part of our portfolio: Kunj Bansal, Centrum Wealth Management",11,"{""Centrum Wealth Management"": ""neutral""}","{""Centrum Wealth Management"": ""neutral""}",1,neutral,ok,0
8153,Mirc Electronics Q4 net up 87 pc at Rs 9.7 cr,Mirc Electronics Q4 net up 87 pc at Rs 9.7 cr,11,"{""Mirc Electronics"": ""positive""}","{""Mirc Electronics"": ""positive""}",1,positive,ok,0
8154,Monnet Ispat surges nearly 13% on likely stake sale by promoters,Monnet Ispat surges nearly 13% on likely stake sale by promoters,11,"{""Monnet Ispat"": ""positive""}","{""Monnet Ispat"": ""positive""}",1,positive,ok,0
8155,Moody's gives fifth reason for markets to cheer; record highs seen,Moody's gives fifth reason for markets to cheer; record highs seen,11,"{""markets"": ""positive"", ""Moody"": ""neutral""}","{""Moody"": ""neutral"", ""markets"": ""positive""}",2,neutral+positive,ok,0
8156,MTNL well placed for a next probable upmove: Aditya Birla Money,MTNL well placed for a next probable upmove: Aditya Birla Money,11,"{""MTNL"": ""positive"", ""Aditya Birla Money"": ""neutral""}","{""Aditya Birla Money"": ""neutral"", ""MTNL"": ""positive""}",2,neutral+positive,ok,0
8157,"Mutual funds create history in August, invest more money than FIIs","Mutual funds create history in August, invest more money than FIIs",11,"{""Mutual funds"": ""positive""}","{""Mutual funds"": ""positive""}",1,positive,ok,0
8158,Mutual funds' exposure to IT stocks hit 5-month high in July,Mutual funds' exposure to IT stocks hit 5-month high in July,11,"{""Mutual funds"": ""positive""}","{""Mutual funds"": ""positive""}",1,positive,ok,0
8159,Natco Pharma shares jump 15% on Dilip Shanghvi stake buy reports,Natco Pharma shares jump 15% on Dilip Shanghvi stake buy reports,11,"{""Natco Pharma"": ""positive""}","{""Natco Pharma"": ""positive""}",1,positive,ok,0
8160,"NBFC space looks attractive, but valuations are fairly stretched: Anand Tandon","NBFC space looks attractive, but valuations are fairly stretched: Anand Tandon",11,"{""NBFC"": ""positive""}","{""NBFC"": ""positive""}",1,positive,ok,0
8161,Nestle India recovers after slipping 5%; Global CEO says Maggi safe,Nestle India recovers after slipping 5%; Global CEO says Maggi safe,11,"{""Nestle India"": ""positive""}","{""Nestle India"": ""positive""}",1,positive,ok,0
8162,"Next 3 years will be transformational for RIL, says Mukesh Ambani","Next 3 years will be transformational for RIL, says Mukesh Ambani",11,"{""RIL"": ""positive""}","{""RIL"": ""positive""}",1,positive,ok,0
8163,NFL share sale subscribed 1.55 times; govt gets Rs 101 cr,NFL share sale subscribed 1.55 times; govt gets Rs 101 cr,11,"{""NFL"": ""positive""}","{""NFL"": ""positive""}",1,positive,ok,0
8164,"Nifty to go beyond 6800, may even reach 7000: Ambareesh Baliga","Nifty to go beyond 6800, may even reach 7000: Ambareesh Baliga",11,"{""Nifty"": ""positive""}","{""Nifty"": ""positive""}",1,positive,ok,0
8165,NIIT bounces back to profits; revenue rises to Rs 225.3 crore,NIIT bounces back to profits; revenue rises to Rs 225.3 crore,11,"{""NIIT"": ""positive""}","{""NIIT"": ""positive""}",1,positive,ok,0
8166,"Nikkei hits 5-mth high on Federal  policy hopes, China PMI","Nikkei hits 5-mth high on Federal policy hopes, China PMI",11,"{""Nikkei"": ""positive""}","{""Nikkei"": ""positive""}",1,positive,ok,0
8167,"Nikkei hits 7-yr high, hopes of BOJ buying stocks offsets Moody's","Nikkei hits 7-yr high, hopes of BOJ buying stocks offsets Moody's",11,"{""Nikkei"": ""positive"", ""BOJ"": ""neutral"", ""Moody's"": ""neutral""}","{""BOJ"": ""neutral"", ""Moody's"": ""neutral"", ""Nikkei"": ""positive""}",3,neutral+positive,ok,0
8168,"Nikkei rises as MSCI review supports sentiment, eyes on BOJ meeting","Nikkei rises as MSCI review supports sentiment, eyes on BOJ meeting",11,"{""Nikkei"": ""positive"", ""MSCI"": ""neutral"", ""BOJ"": ""neutral""}","{""BOJ"": ""neutral"", ""MSCI"": ""neutral"", ""Nikkei"": ""positive""}",3,neutral+positive,ok,0
8169,"Nomura Holdings Inc: Sensex to touch 30,310 points by August 2015","Nomura Holdings Inc: Sensex to touch 30,310 points by August 2015",11,"{""Sensex"": ""positive"", ""Nomura Holdings Inc"": ""neutral""}","{""Nomura Holdings Inc"": ""neutral"", ""Sensex"": ""positive""}",2,neutral+positive,ok,0
8170,Novartis India Q4 net profit up 22.30% at Rs 34 crore,Novartis India Q4 net profit up 22.30% at Rs 34 crore,11,"{""Novartis India"": ""positive""}","{""Novartis India"": ""positive""}",1,positive,ok,0
8171,Nucleus Software Q4 net up 19 pc to Rs 10.45 cr,Nucleus Software Q4 net up 19 pc to Rs 10.45 cr,11,"{""Nucleus Software"": ""positive""}","{""Nucleus Software"": ""positive""}",1,positive,ok,0
8172,Nucleus Software's Q1 net profit up 4% at Rs 11.65 crore,Nucleus Software's Q1 net profit up 4% at Rs 11.65 crore,11,"{""Nucleus Software"": ""positive""}","{""Nucleus Software"": ""positive""}",1,positive,ok,0
8173,Oil's 45% rebound could be testing nerves of markets and policymakers,Oil's 45% rebound could be testing nerves of markets and policymakers,11,"{""Oil"": ""positive""}","{""Oil"": ""positive""}",1,positive,ok,0
8174,Opto Circuits Q4 net profit up 68% at Rs 111.05 crore,Opto Circuits Q4 net profit up 68% at Rs 111.05 crore,11,"{""Opto Circuits"": ""positive""}","{""Opto Circuits"": ""positive""}",1,positive,ok,0
8175,"Opto Circuits unveils latest AED in US, Canada; stock rallies 9%","Opto Circuits unveils latest AED in US, Canada; stock rallies 9%",11,"{""Opto Circuits"": ""positive""}","{""Opto Circuits"": ""positive""}",1,positive,ok,0
8176,"Oracle Financial FY'11 net profit up 43.60% to Rs 1,111 crore","Oracle Financial FY'11 net profit up 43.60% to Rs 1,111 crore",11,"{""Oracle Financial"": ""positive""}","{""Oracle Financial"": ""positive""}",1,positive,ok,0
8177,"Outlook not bleak for Infosys going ahead: Prakash Diwan, Altamount Capital","Outlook not bleak for Infosys going ahead: Prakash Diwan, Altamount Capital",11,"{""Infosys"": ""positive"", ""Altamount Capital"": ""neutral""}","{""Altamount Capital"": ""neutral"", ""Infosys"": ""positive""}",2,neutral+positive,ok,0
8178,"Paper cos to publish better Q1 nos, soaring demand brightens outlook","Paper cos to publish better Q1 nos, soaring demand brightens outlook",11,"{""Paper cos"": ""positive""}","{""Paper cos"": ""positive""}",1,positive,ok,0
8179,Pfizer rallies over 6% on acquisition plans; scales above Rs 2000,Pfizer rallies over 6% on acquisition plans; scales above Rs 2000,11,"{""Pfizer"": ""positive""}","{""Pfizer"": ""positive""}",1,positive,ok,0
8180,Polishing image: Fixing of supply chain issues may rerate Bata India,Polishing image: Fixing of supply chain issues may rerate Bata India,11,"{""Bata India"": ""positive""}","{""Bata India"": ""positive""}",1,positive,ok,0
8181,"Power Finance Corp Q3 profit jumps 37% at Rs 1,534.31 crore","Power Finance Corp Q3 profit jumps 37% at Rs 1,534.31 crore",11,"{""Power Finance Corp"": ""positive""}","{""Power Finance Corp"": ""positive""}",1,positive,ok,0
8182,"Power Finance Corporation FPO fairly priced: Sajiv Dhawan, JV Capital Services","Power Finance Corporation FPO fairly priced: Sajiv Dhawan, JV Capital Services",11,"{""Power Finance Corporation"": ""positive"", ""JV Capital Services"": ""neutral""}","{""JV Capital Services"": ""neutral"", ""Power Finance Corporation"": ""positive""}",2,neutral+positive,ok,0
8183,"Power Finance Corporation raises Rs 2,100 crore by selling privately-placed bonds","Power Finance Corporation raises Rs 2,100 crore by selling privately-placed bonds",11,"{""Power Finance Corporation"": ""positive""}","{""Power Finance Corporation"": ""positive""}",1,positive,ok,0
8184,Power plant operators surge as government plans to boost LNG imports,Power plant operators surge as government plans to boost LNG imports,11,"{""Power plant operators"": ""positive""}","{""Power plant operators"": ""positive""}",1,positive,ok,0
8185,Praj Industries order booking is picking up substantially:  Sandip Sabharwal,Praj Industries order booking is picking up substantially: Sandip Sabharwal,11,"{""Praj Industries"": ""positive""}","{""Praj Industries"": ""positive""}",1,positive,ok,0
8186,"Prestige Estates Q2 sales bookings up 29% at Rs 1,486 crore","Prestige Estates Q2 sales bookings up 29% at Rs 1,486 crore",11,"{""Prestige Estates"": ""positive""}","{""Prestige Estates"": ""positive""}",1,positive,ok,0
8187,"Prime Focus up 18% in 2 days, can gain 15% more","Prime Focus up 18% in 2 days, can gain 15% more",11,"{""Prime Focus"": ""positive""}","{""Prime Focus"": ""positive""}",1,positive,ok,0
8188,"Punj Lloyd surges 5% as it bags Rs 1,418 crore order","Punj Lloyd surges 5% as it bags Rs 1,418 crore order",11,"{""Punj Lloyd"": ""positive""}","{""Punj Lloyd"": ""positive""}",1,positive,ok,0
8189,"Q1 numbers, crude oulook, midcap rally lifting tyre stocks: Harendra Kumar","Q1 numbers, crude oulook, midcap rally lifting tyre stocks: Harendra Kumar",11,"{""tyre stocks"": ""positive""}","{""tyre stocks"": ""positive""}",1,positive,ok,0
8190,Radico Khaitan Q4 net profit up 81% at Rs 17.4 crore,Radico Khaitan Q4 net profit up 81% at Rs 17.4 crore,11,"{""Radico Khaitan"": ""positive""}","{""Radico Khaitan"": ""positive""}",1,positive,ok,0
8191,"Ramco Systems surges on pact with Australian firm, up 100% YTD","Ramco Systems surges on pact with Australian firm, up 100% YTD",11,"{""Ramco Systems"": ""positive""}","{""Ramco Systems"": ""positive""}",1,positive,ok,0
8192,RBS surges 5 per cent on forming JV with CBS Corp,RBS surges 5 per cent on forming JV with CBS Corp,11,"{""RBS"": ""positive"", ""CBS Corp"": ""neutral""}","{""CBS Corp"": ""neutral"", ""RBS"": ""positive""}",2,neutral+positive,ok,0
8193,"RComm a good stock in the telecom space: Deepak Mohoni, trendwatchindia.com","RComm a good stock in the telecom space: Deepak Mohoni, trendwatchindia.com",11,"{""RComm"": ""positive"", ""trendwatchindia.com"": ""neutral""}","{""RComm"": ""positive"", ""trendwatchindia.com"": ""neutral""}",2,neutral+positive,ok,0
8194,"REC gets shareholders nod to raise up to Rs 42,000 crore","REC gets shareholders nod to raise up to Rs 42,000 crore",11,"{""REC"": ""positive""}","{""REC"": ""positive""}",1,positive,ok,0
8195,Reiterate 'Buy' on Infosys for target of Rs 3250: Prabhudas Lilladher,Reiterate 'Buy' on Infosys for target of Rs 3250: Prabhudas Lilladher,11,"{""Infosys"": ""positive"", ""Prabhudas Lilladher"": ""neutral""}","{""Infosys"": ""positive"", ""Prabhudas Lilladher"": ""neutral""}",2,neutral+positive,ok,0
8196,"Reliance Communications raises Rs 6,100 crore via QIP to reduce debt","Reliance Communications raises Rs 6,100 crore via QIP to reduce debt",11,"{""Reliance Communications"": ""positive""}","{""Reliance Communications"": ""positive""}",1,positive,ok,0
8197,Relief over China growth pushes dollar to 1-week high versus yen,Relief over China growth pushes dollar to 1-week high versus yen,11,"{""dollar"": ""positive""}","{""dollar"": ""positive""}",1,positive,ok,0
8198,Responsive Industries could be a multibagger in the making: Prakash Diwan,Responsive Industries could be a multibagger in the making: Prakash Diwan,11,"{""Responsive Industries"": ""positive""}","{""Responsive Industries"": ""positive""}",1,positive,ok,0
8199,RIICO FY'12 net profit up nearly 68% at Rs 473.44 crore,RIICO FY'12 net profit up nearly 68% at Rs 473.44 crore,11,"{""RIICO"": ""positive""}","{""RIICO"": ""positive""}",1,positive,ok,0
8200,Rolta India shares gain almost 12 per cent on smart earnings,Rolta India shares gain almost 12 per cent on smart earnings,11,"{""Rolta India"": ""positive""}","{""Rolta India"": ""positive""}",1,positive,ok,0
8201,Rural Electrification Corp raises 15.15 billion rupees via 7-yr bonds: Sources,Rural Electrification Corp raises 15.15 billion rupees via 7-yr bonds: Sources,11,"{""Rural Electrification Corp"": ""positive""}","{""Rural Electrification Corp"": ""positive""}",1,positive,ok,0
8202,Samsung shares could gain as much as 50 per cent: Barron's,Samsung shares could gain as much as 50 per cent: Barron's,11,"{""Samsung"": ""positive"", ""Barron's"": ""neutral""}","{""Barron's"": ""neutral"", ""Samsung"": ""positive""}",2,neutral+positive,ok,0
8203,Sanofi India stock likely to be re-rated on company's improving fundamentals,Sanofi India stock likely to be re-rated on company's improving fundamentals,11,"{""Sanofi India"": ""positive""}","{""Sanofi India"": ""positive""}",1,positive,ok,0
8204,Saraswat Bank posts 78% growth in net profit at Rs 212.27-cr,Saraswat Bank posts 78% growth in net profit at Rs 212.27-cr,11,"{""Saraswat Bank"": ""positive""}","{""Saraswat Bank"": ""positive""}",1,positive,ok,0
8205,SAT upholds Sebi order on 9 entities in Rich Universe case,SAT upholds Sebi order on 9 entities in Rich Universe case,11,"{""Rich Universe"": ""negative"", ""SAT"": ""neutral"", ""Sebi"": ""neutral""}","{""Rich Universe"": ""negative"", ""SAT"": ""neutral"", ""Sebi"": ""neutral""}",3,negative+neutral,ok,0
8206,SBBJ Q1 net up 11.83 per cent at Rs 187.52 crore,SBBJ Q1 net up 11.83 per cent at Rs 187.52 crore,11,"{""SBBJ"": ""positive""}","{""SBBJ"": ""positive""}",1,positive,ok,0
8207,"Sensex makes new record high at 22,853; top 20 trading ideas","Sensex makes new record high at 22,853; top 20 trading ideas",11,"{""Sensex"": ""positive""}","{""Sensex"": ""positive""}",1,positive,ok,0
8208,"Sensex soars about 400 points; makes fresh life high of 25,416","Sensex soars about 400 points; makes fresh life high of 25,416",11,"{""Sensex"": ""positive""}","{""Sensex"": ""positive""}",1,positive,ok,0
8209,Shalimar Paints Q2 increases 48.02 per cent to Rs 4.13 crore,Shalimar Paints Q2 increases 48.02 per cent to Rs 4.13 crore,11,"{""Shalimar Paints"": ""positive""}","{""Shalimar Paints"": ""positive""}",1,positive,ok,0
8210,Shanghai stocks see biggest one-day gain in more than five years,Shanghai stocks see biggest one-day gain in more than five years,11,"{""Shanghai stocks"": ""positive""}","{""Shanghai stocks"": ""positive""}",1,positive,ok,0
8211,Sharekhan picks top investment ideas as market fall makes valuations reasonable,Sharekhan picks top investment ideas as market fall makes valuations reasonable,11,"{""Sharekhan"": ""neutral""}","{""Sharekhan"": ""neutral""}",1,neutral,ok,0
8212,Sharp movement in Yen has been positive for Maruti: Prashastha Seth,Sharp movement in Yen has been positive for Maruti: Prashastha Seth,11,"{""Maruti"": ""positive""}","{""Maruti"": ""positive""}",1,positive,ok,0
8213,Shree Cement January-March net profit up 26% to Rs 274 crore,Shree Cement January-March net profit up 26% to Rs 274 crore,11,"{""Shree Cement"": ""positive""}","{""Shree Cement"": ""positive""}",1,positive,ok,0
